id,console-name,product-name,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,gamestop-price,genre,upc
11068,Playstation 2,NFL Street 3,$0.94,$4.69,$1.80,$9.19,$7.99,Football,014633152234
7402,Playstation 2,NHL 08,"",$3.09,$1.00,$4.99,$5.99,Sports,014633153972
15915,Playstation 2,NHL 09,$1.36,$6.79,$3.20,$15.99,$12.99,Sports,014633190588
5594,Playstation 2,NHL 2001,$0.84,$4.19,$1.00,$4.99,"",Sports,014633142266
5595,Playstation 2,NHL 2002,"",$2.99,$1.00,$4.99,"",Sports,014633143317
5596,Playstation 2,NHL 2003,"",$3.29,$1.00,$4.99,"",Sports,014633145441
5597,Playstation 2,NHL 2004,"",$3.69,$1.00,$4.99,"",Sports,014633146448
5598,Playstation 2,NHL 2005,"",$2.09,$1.00,$4.99,"",Sports,014633147858
5599,Playstation 2,NHL 2006,"",$3.49,$1.00,$4.99,"",Sports,014633149463
5600,Playstation 2,NHL 2007,"",$1.99,$1.00,$4.99,"",Sports,014633152333
21787,Playstation 2,NHL 2K10,$1.40,$6.99,$2.00,$9.99,$14.99,Sports,710425376566
5601,Playstation 2,NHL 2K3,"",$2.89,$1.00,$4.99,"",Sports,010086630244
5602,Playstation 2,NHL 2K6,"",$1.99,$1.00,$5.19,"",Sports,710425278037
5603,Playstation 2,NHL 2K7,"",$3.09,$1.00,$4.99,"",Sports,710425370540
7405,Playstation 2,NHL 2K8,"",$3.69,$1.50,$7.29,$1.99,Sports,710425372209
14924,Playstation 2,NHL 2K9,$0.84,$4.19,$1.00,$5.19,$7.99,Sports,710425374753
17619,Playstation 2,NHL FaceOff 2001,"",$1.99,$1.00,$4.99,"",Sports,711719711025
5604,Playstation 2,NHL Faceoff 2003,"",$1.99,$1.00,$4.99,"",Sports,711719722021
5605,Playstation 2,NHL Hitz 2002,$0.84,$4.19,$1.60,$7.89,"",Sports,031719268344
5606,Playstation 2,NHL Hitz 2003,$1.62,$8.09,$3.20,$15.99,"",Sports,031719268634
5607,Playstation 2,NHL Hitz Pro,$1.06,$5.29,$2.00,$9.99,"",Sports,031719268887
5608,Playstation 2,NHRA Championship Drag Racing,$1.00,$4.99,$1.10,$5.29,"",Racing,755142773014
5609,Playstation 2,NHRA Countdown to the Championship 2007,$1.20,$5.99,$3.00,$14.99,$5.99,Racing,752919461143
16168,Playstation 2,NPPL Championship Paintball 2009,"",$2.89,$1.00,$4.99,$4.99,Action & Adventure,047875757295
14154,Playstation 2,NRA Gun Club,"",$3.59,$1.00,$4.99,"",Other,650008399547
14982,Playstation 2,Namco Classic Fighter Collection,$4.00,$19.99,$6.60,$21.99,"",Fighting,722674100700
5524,Playstation 2,Namco Museum,$0.90,$4.49,$1.00,$4.99,"",Arcade,722674021098
5525,Playstation 2,Namco Museum 50th Anniversary,$1.40,$6.99,$2.00,$9.99,$19.99,Arcade,722674100298
10918,Playstation 2,Nano Breaker,"",$3.09,$1.20,$5.79,$1.99,Action & Adventure,083717200994
5526,Playstation 2,Narc,$0.84,$4.19,$1.90,$9.69,$4.99,Action & Adventure,031719268818
14980,Playstation 2,Naruto Ultimate Collection,$4.00,$19.99,$9.30,$30.99,"",Fighting,722674100717
11514,Playstation 2,Naruto Ultimate Ninja,$0.84,$4.19,$1.00,$4.99,"",Fighting,722674100564
5527,Playstation 2,Naruto Ultimate Ninja 2,$0.78,$3.89,$1.00,$5.09,$2.99,Fighting,722674100656
13157,Playstation 2,Naruto Ultimate Ninja 3,$1.76,$8.79,$2.00,$9.99,$12.99,Action & Adventure,722674100694
7400,Playstation 2,Naruto Uzumaki Chronicles,$0.80,$3.99,$1.30,$6.29,$2.99,Action & Adventure,722674100618
7401,Playstation 2,Naruto Uzumaki Chronicles 2,$0.84,$4.19,$1.10,$5.29,$4.99,Action & Adventure,722674100663
5538,Playstation 2,Naval Ops Commander,$1.92,$9.59,$3.00,$14.99,$4.99,Other,040198001335
5539,Playstation 2,Naval Ops Warship Gunner,$2.60,$12.99,$2.80,$13.99,$5.99,Other,040198001267
5575,Playstation 2,Need for Speed 2 Hot Pursuit,"",$2.59,$1.70,$8.39,$9.99,Racing,014633144444
5576,Playstation 2,Need for Speed Carbon,$0.94,$4.69,$1.00,$5.19,$9.99,Racing,014633152678
13949,Playstation 2,Need for Speed Carbon Collector's Edition,$1.42,$7.09,$2.40,$11.99,"",Racing,014633166262
5577,Playstation 2,Need for Speed Most Wanted,$1.04,$5.19,$2.00,$9.99,$14.99,Racing,014633148213
5578,Playstation 2,Need for Speed Most Wanted Black,$3.20,$15.99,$4.00,$19.99,"",Racing,014633151855
10512,Playstation 2,Need for Speed Prostreet,"",$3.69,$1.30,$6.29,$6.99,Racing,014633157444
16013,Playstation 2,Need for Speed Undercover,$0.84,$4.19,$1.70,$8.39,$9.99,Racing,014633158007
5579,Playstation 2,Need for Speed Underground,"",$2.09,$1.30,$6.29,$5.99,Racing,014633147025
5580,Playstation 2,Need for Speed Underground 2,$1.40,$6.99,$2.00,$9.99,$9.99,Racing,014633148435
18495,Playstation 2,Need for Speed: Collector's Series,$6.30,$20.99,$6.90,$22.99,"",Racing,014633166897
5581,Playstation 2,Neo Contra,$1.58,$7.89,$1.90,$9.39,$3.99,Action & Adventure,083717201038
10513,Playstation 2,NeoGeo Battle Coliseum,$1.06,$5.29,$1.80,$9.19,$3.99,Racing,828862200150
5582,Playstation 2,NeoPets the Darkest Faerie,"",$2.99,$1.30,$6.29,$2.99,Other,711719736721
5583,Playstation 2,Network Adaptor,$1.20,$5.99,$18.40,$45.99,$1.97,Accessories,711719704300
19868,Playstation 2,"Ni Hao, Kai-lan: Super Game Day","",$2.69,$1.30,$6.29,$9.99,Action & Adventure,710425376788
5610,Playstation 2,Nickelodeon Party Blast,"","","","","",Party,742725238657
10313,Playstation 2,Nicktoons Attack of the Toybots,$0.94,$4.69,$1.00,$4.99,$4.99,Action & Adventure,752919461211
11612,Playstation 2,Nicktoons Battle for Volcano Island,$0.84,$4.19,$1.00,$4.99,$1.99,Action & Adventure,752919460986
16429,Playstation 2,Nicktoons Movin',"",$1.99,$1.00,$4.99,$2.99,Action & Adventure,752919460528
5611,Playstation 2,Nicktoons Unite,$0.84,$4.19,$1.00,$5.19,$4.99,Action & Adventure,752919460603
5612,Playstation 2,Nightfire,$0.80,$3.99,$1.30,$6.29,$3.99,FPS,014633145922
5613,Playstation 2,Nightmare Before Christmas Oogies Revenge,$1.90,$9.49,$3.00,$14.99,$12.99,Action & Adventure,712725002084
14467,Playstation 2,Nightmare of Druaga Fushigino Dungeon,$0.94,$4.69,$1.50,$7.29,$1.99,RPG,722674100267
15015,Playstation 2,Nightshade,$1.16,$5.79,$2.00,$9.79,$1.99,Action & Adventure,010086630404
33654,Playstation 2,Ninja Assault (game only),$0.78,$3.89,$1.20,$5.99,$1.99,Action & Adventure,none
5614,Playstation 2,Ninja Assault w/ Gun,$2.60,$12.99,$3.80,$18.99,"",Other,722674021357
16884,Playstation 2,Nitrobike,$0.84,$4.19,$1.00,$5.19,$4.99,Action & Adventure,008888323709
5615,Playstation 2,No One Lives Forever,$0.82,$4.09,$2.60,$12.99,"",Action & Adventure,020626713894
16246,Playstation 2,Nobunaga's Ambition Iron Triangle,$3.00,$14.99,$3.20,$15.99,$9.99,Strategy,040198001953
11939,Playstation 2,Nobunaga's Ambition Rise to Power,$1.24,$6.19,$2.00,$9.99,$9.99,Action & Adventure,040198001779
5616,Playstation 2,Obscure,$8.70,$28.99,$9.60,$31.99,$19.99,Action & Adventure,625904457622
13806,Playstation 2,Obscure The Aftermath,$1.00,$4.99,$2.40,$11.99,$4.99,Action & Adventure,893384000403
5617,Playstation 2,Odin Sphere,$1.88,$9.39,$3.20,$15.99,$9.99,RPG,730865530236
5618,Playstation 2,Okage Shadow King,$2.40,$11.99,$4.00,$19.99,"",Action & Adventure,711719712923
10783,Playstation 2,Okami,$3.20,$15.99,$3.60,$17.99,$19.99,Action & Adventure,013388260591
11516,Playstation 2,One Piece Grand Adventure,$3.20,$15.99,$6.30,$20.99,$5.99,Fighting,722674100588
11195,Playstation 2,One Piece Grand Battle,$1.36,$6.79,$1.50,$7.29,$1.99,Fighting,045557180287
11512,Playstation 2,One Piece Pirates Carnival,"",$3.39,$1.40,$6.89,$2.99,Fighting,722674100502
5619,Playstation 2,Oni,"",$1.99,$1.00,$4.99,$2.99,Action & Adventure,710425270536
5620,Playstation 2,Onimusha 2,$0.82,$4.09,$1.20,$6.19,$2.99,Action & Adventure,013388260096
5621,Playstation 2,Onimusha 3 Demon Siege,$1.14,$5.69,$1.70,$8.39,$5.99,Action & Adventure,013388260249
5622,Playstation 2,Onimusha Blade Warriors,$2.00,$9.99,$3.40,$16.99,$5.99,Action & Adventure,013388260287
5623,Playstation 2,Onimusha Dawn of Dreams,$2.80,$13.99,$3.80,$18.99,$9.99,Action & Adventure,013388260607
15070,Playstation 2,Onimusha The Essentials,$14.80,$36.99,$16.80,$41.99,"",Action & Adventure,013388260737
5624,Playstation 2,Onimusha Warlords,"",$2.39,$1.20,$5.79,$1.99,Action & Adventure,013388260010
10456,Playstation 2,Open Season,"",$1.99,$1.00,$4.99,$5.99,Action & Adventure,008888323136
5625,Playstation 2,Orphen Scion of Sorcery,"",$3.69,$1.00,$5.09,"",Action & Adventure,047875800212
11024,Playstation 2,OutRun 2006 Coast 2 Coast,$1.22,$6.09,$3.00,$14.99,$3.99,Racing,010086630909
5626,Playstation 2,Outlaw Golf 2,$0.82,$4.09,$1.00,$4.99,"",Sports,710425274466
5627,Playstation 2,Outlaw Tennis,$0.84,$4.19,$1.00,$4.99,"",Sports,710425275807
10899,Playstation 2,Outlaw Volleyball Remixed,"",$2.99,$1.00,$4.99,"",Sports,710425274374
5628,Playstation 2,Over the Hedge,$0.84,$4.19,$1.00,$5.19,$5.99,Action & Adventure,047875814516
15016,Playstation 2,P.T.O. IV Pacific Theater of Operations,$3.20,$15.99,$4.00,$19.99,"",Strategy,040198001236
16215,Playstation 2,PBR Out of the Chute,"",$3.19,$1.00,$4.99,$3.99,Sports,650008500318
16225,Playstation 2,PDC World Championship Darts 2008,$2.60,$12.99,$2.80,$13.99,"",Sports,878614001184
5629,Playstation 2,Pac-Man Fever,$0.84,$4.19,$1.50,$7.49,$7.99,Other,722674021319
14981,Playstation 2,Pac-Man Power Pack,$1.78,$8.89,$7.80,$25.99,"",Arcade,722674100724
5630,Playstation 2,Pac-Man World 2,"",$3.19,$1.10,$5.69,$9.99,Arcade,722674021203
5631,Playstation 2,Pac-Man World 3,"",$3.19,$1.40,$6.79,$12.99,Action & Adventure,722674100335
16214,Playstation 2,Pac-Man World Rally,$1.04,$5.19,$1.60,$7.79,$9.99,Racing,722674100472
5632,Playstation 2,Parappa the Rapper 2,$2.20,$10.99,$3.00,$14.99,$6.99,Other,711719716723
5633,Playstation 2,Paris-Dakar Rally,"",$1.99,$1.00,$4.99,"",Racing,021481232582
21805,Playstation 2,Payout Poker & Casino,"","","","","",Other,722674100441
19526,Playstation 2,Persona 3 Deluxe Box,$6.60,$21.99,$7.50,$24.99,"",RPG,none
16148,Playstation 2,Persona 4,$2.80,$13.99,$4.00,$19.99,$29.99,RPG,730865530304
10514,Playstation 2,Petz Catz 2,"",$3.69,$1.50,$7.29,$9.99,Other,008888323686
10515,Playstation 2,Petz Dogz 2,$0.92,$4.59,$1.10,$5.29,$14.99,Other,008888323228
10516,Playstation 2,Petz Horsez 2,$0.84,$4.19,$1.10,$5.69,$9.99,Other,008888323716
11023,Playstation 2,Phantasy Star Universe,$1.06,$5.29,$1.30,$6.29,$1.99,RPG,010086630886
10860,Playstation 2,Phantasy Star Universe Ambition Of Illuminus Expansion,$3.20,$15.99,$3.60,$17.99,$9.99,RPG,010086631159
5634,Playstation 2,Phantom Brave,$1.26,$6.29,$1.70,$8.39,$6.99,RPG,730865530083
14218,Playstation 2,Phantom Brave Special Edition,$2.20,$10.99,$2.60,$12.99,"",RPG,730865530106
5635,Playstation 2,Piglet's Big Game,$0.84,$4.19,$1.70,$8.39,$2.99,Action & Adventure,710425272417
5507,Playstation 2,Pimp My Ride,$0.82,$4.09,$1.00,$4.99,$1.99,Action & Adventure,047875752979
16455,Playstation 2,Pimp My Ride Street Racing,"",$2.99,$1.00,$4.99,$4.99,Racing,047875757479
5636,Playstation 2,Pinball Hall of Fame The Gottlieb Collection,$0.76,$3.79,$1.00,$4.99,$4.99,Sports,650008399257
16190,Playstation 2,Pinball Hall of Fame: The Williams Collection,$0.90,$4.49,$1.00,$4.99,$2.99,Arcade,650008399585
15069,Playstation 2,Pipe Mania,"",$2.89,$1.00,$4.99,$0.02,Puzzle,744788028350
5637,Playstation 2,Pirates Legend of Black Kat,$0.96,$4.79,$2.60,$12.99,$3.99,Action & Adventure,014633141825
10438,Playstation 2,Pirates Legend of the Black Buccaneer,"",$1.99,$1.00,$4.99,$1.99,Action & Adventure,853333001127
7419,Playstation 2,Pirates of the Caribbean,"",$3.19,$1.00,$4.99,"",Action & Adventure,093155119901
5638,Playstation 2,Pirates of the Caribbean At World's End,"",$1.99,$1.00,$4.99,$2.99,Action & Adventure,712725002152
5639,Playstation 2,Pitfall The Lost Expedition,$1.00,$4.99,$2.20,$10.99,$4.99,Action & Adventure,047875805538
13701,Playstation 2,PlayStation 2 Wireless Controller 2.4 GHz,$10.20,$33.99,$15.20,$37.99,$12.99,Controllers,899192001021
15628,Playstation 2,PlayStation Underground Jampack Summer 2001,"",$1.99,$1.00,$4.99,"",Other,711719714927
15627,Playstation 2,PlayStation Underground Jampack Summer 2002,"",$2.69,$1.00,$4.99,"",Other,711719720621
18626,Playstation 2,PlayStation Underground Jampack Vol. 10,"",$1.99,$1.00,$4.99,"",Sports,711719740629
14266,Playstation 2,PlayStation Underground Jampack Vol. 11,$1.46,$7.29,$1.50,$7.29,"",Other,711719741824
18564,Playstation 2,PlayStation Underground Jampack Vol. 12,$0.76,$3.79,$1.00,$4.99,$0.02,Other,711719742029
14413,Playstation 2,PlayStation Underground Jampack Vol. 13,"",$3.19,$1.00,$4.99,"",Other,711719749226
15614,Playstation 2,PlayStation Underground Jampack Vol. 14,"",$3.09,$1.00,$4.99,"",Other,711719749325
18526,Playstation 2,PlayStation Underground Jampack Vol. 15,"",$1.99,$1.00,$4.99,$1.99,Other,711719756521
18525,Playstation 2,PlayStation Underground Jampack: Summer 2003,$0.84,$4.19,$1.00,$4.99,"",Other,711719728023
18543,Playstation 2,PlayStation Underground Jampack: Winter 2001,$0.76,$3.79,$1.00,$4.99,"",Other,711719716327
18513,Playstation 2,PlayStation Underground Jampack: Winter 2002,"",$2.89,$1.00,$4.99,"",Other,711719723424
18662,Playstation 2,PlayStation Underground Jampack: Winter 2003,"",$2.99,$1.00,$4.99,"",Other,711719731221
18582,Playstation 2,PlayStation Underground Jampack: Winter 2003: RP-M,"",$1.99,$1.00,$4.99,"",Other,711719731320
5640,Playstation 2,Playboy the Mansion,$7.50,$24.99,$8.40,$27.99,$12.99,Action & Adventure,677990105024
14571,Playstation 2,Playstation 2 AV Cable,$1.26,$6.29,$1.30,$6.29,"",Accessories,none
5641,Playstation 2,Playstation 2 Mobile Monitor,$6.60,$21.99,$7.20,$23.99,"",Accessories,none
5642,Playstation 2,Playstation 2 System,$20.00,$49.99,$20.40,$50.99,"",Systems,711719701101
5643,Playstation 2,Pool Paradise,$1.06,$5.29,$2.00,$9.99,$2.99,Sports,893384000045
21792,Playstation 2,PopCap Hits Vol. 1,"",$3.09,$1.20,$6.19,$4.99,Arcade,899274001116
14828,Playstation 2,PopCap Hits Vol. 2,$0.86,$4.29,$1.50,$7.29,$5.99,Other,899274001468
21790,Playstation 2,PopStar Guitar,$0.94,$4.69,$1.30,$6.29,"",Other,890219002199
5644,Playstation 2,Portal Runner,"",$3.69,$1.40,$6.99,"",Racing,790561512912
13281,Playstation 2,Power Drome Racing,"",$1.99,$1.00,$4.99,"",Racing,093155124509
5645,Playstation 2,Power Rangers Dino Thunder,$0.84,$4.19,$1.40,$6.79,$4.99,Action & Adventure,752919460566
10517,Playstation 2,Power Rangers Super Legends,$1.80,$8.99,$2.60,$12.99,$12.99,Action & Adventure,712725004484
5646,Playstation 2,Powerpuff Girls Relish Rampage,$0.92,$4.59,$1.30,$6.29,$4.99,Action & Adventure,682384620045
14354,Playstation 2,Predator Concrete Jungle,$3.00,$14.99,$4.00,$19.99,$19.99,Action & Adventure,020626721622
5647,Playstation 2,Pride FC,$1.00,$4.99,$2.40,$11.99,$2.99,Wrestling,752919460139
5648,Playstation 2,Primal,$0.94,$4.69,$1.00,$5.19,$2.99,Action & Adventure,711719714224
5649,Playstation 2,Prince of Persia Sands of Time,$0.76,$3.79,$1.00,$4.99,$2.99,Action & Adventure,008888321590
5650,Playstation 2,Prince of Persia Two Thrones,"",$3.69,$1.00,$5.19,$4.99,Action & Adventure,008888322825
5651,Playstation 2,Prince of Persia Warrior Within,"",$3.69,$1.20,$5.79,$12.99,Action & Adventure,008888321989
21827,Playstation 2,Prisoner of War,$2.20,$10.99,$2.40,$11.99,"",Action & Adventure,767649400386
32295,Playstation 2,Pro Evo Soccer 2012,$1.50,$7.49,$1.60,$7.99,"",Soccer,083717202349
33298,Playstation 2,Pro Evo Soccer 2013,$2.80,$13.99,$3.40,$16.99,"",Sports,083717202530
14008,Playstation 2,Pro Evolution Soccer 2008,$1.00,$4.99,$2.00,$9.99,$4.99,Soccer,083717201649
15942,Playstation 2,Pro Evolution Soccer 2009,"",$3.39,$7.20,$23.99,$7.99,Soccer,083717201823
19921,Playstation 2,Pro Evolution Soccer 2010,$1.16,$5.79,$1.90,$9.39,$17.99,Soccer,083717201878
22123,Playstation 2,Pro Evolution Soccer 2011,$1.82,$9.09,$3.20,$15.99,$17.99,Soccer,083717202080
5652,Playstation 2,Pro Race Driver,$0.94,$4.69,$1.10,$5.39,"",Racing,767649400287
5655,Playstation 2,ProStroke Golf,"",$2.49,$1.00,$4.99,$1.99,Sports,878614001016
5653,Playstation 2,Project Eden,"",$3.19,$1.00,$4.99,"",Action & Adventure,788687500357
5654,Playstation 2,Project Snowblind,"",$3.09,$1.70,$8.39,"",FPS,788687500289
14069,Playstation 2,Pryzm Chapter One The Dark Unicorn,"",$1.99,$1.00,$4.99,$1.99,Action & Adventure,739069615022
5656,Playstation 2,Psi-Ops Mindgate Conspiracy,$1.06,$5.29,$3.00,$14.99,$2.99,Action & Adventure,031719268856
5657,Playstation 2,Psychonauts,$3.00,$14.99,$6.30,$20.99,$14.99,Action & Adventure,096427013990
14101,Playstation 2,Pump It Up: Exceed,$1.06,$5.29,$2.00,$9.99,"",Other,859292000119
14328,Playstation 2,Puzzle Challenge Crosswords and More,"",$1.99,$1.00,$4.99,$9.99,Puzzle,650008399516
10518,Playstation 2,Puzzle Quest Challenge of the Warlords,"",$1.99,$1.30,$6.29,$3.99,Puzzle,879278120044
5658,Playstation 2,Q-Ball Billiards Master,"",$1.99,$1.00,$5.09,"",Sports,710425270628
5659,Playstation 2,Quake III Revolution,$0.80,$3.99,$1.60,$8.09,$3.99,FPS,014633142853
15894,Playstation 2,Quantum of Solace,$0.84,$4.19,$1.20,$6.19,$9.99,FPS,047875832671
14334,Playstation 2,Quarterback Club 2002,"",$1.99,$1.20,$5.99,"",Football,021481232391
5709,Playstation 2,R-Type Final,$1.72,$8.59,$2.60,$12.99,$1.99,Other,788687500197
5660,Playstation 2,R: Racing Evolution,$0.84,$4.19,$1.00,$5.19,"",Racing,722674100038
13239,Playstation 2,RC Mini Chopper,"","","","","",Racing,853333001257
5676,Playstation 2,RC Revenge Pro,$1.06,$5.29,$1.10,$5.39,$1.49,Racing,021481232193
11312,Playstation 2,RPG Maker 2,$1.16,$5.79,$1.70,$8.39,$5.99,RPG,093992090005
5708,Playstation 2,RPG Maker 3,$1.70,$8.49,$3.20,$15.99,$9.99,RPG,093992097400
13280,Playstation 2,RTX Red Rock,"",$2.99,$1.30,$6.29,$0.02,Action & Adventure,023272661359
5661,Playstation 2,Radiata Stories,$2.80,$13.99,$4.00,$19.99,$9.99,RPG,662248905099
14327,Playstation 2,Raiden III,$1.88,$9.39,$3.20,$15.99,$5.99,Action & Adventure,695771700114
5662,Playstation 2,Rainbow Six 3,"",$3.09,$1.00,$4.99,$4.99,Action & Adventure,008888320494
5663,Playstation 2,Rainbow Six Lockdown,"",$3.39,$1.00,$4.99,$8.99,Action & Adventure,008888322054
5664,Playstation 2,Rally Fusion,$1.70,$8.49,$1.80,$8.99,"",Racing,047875803732
5665,Playstation 2,Rampage Total Destruction,"",$3.69,$1.30,$6.49,$4.99,Action & Adventure,031719269464
22057,Playstation 2,Rapala Pro Bass Fishing 2010,$1.24,$6.19,$1.30,$6.29,$12.99,Sports,047875764231
5666,Playstation 2,Rapala Pro Fishing,"",$3.29,$1.00,$4.99,$5.99,Sports,047875750418
5667,Playstation 2,Ratatouille,"",$3.29,$1.00,$5.19,$6.99,Action & Adventure,752919461105
5671,Playstation 2,Ratchet Deadlocked,"",$2.99,$1.40,$7.09,$4.99,Action & Adventure,711719746522
5668,Playstation 2,Ratchet and Clank,$0.84,$4.19,$1.70,$8.39,$6.99,Action & Adventure,711719719922
5669,Playstation 2,Ratchet and Clank Going Commando,$0.76,$3.79,$1.00,$5.19,$5.99,Action & Adventure,711719726821
11935,Playstation 2,Ratchet and Clank Size Matters,$1.46,$7.29,$2.00,$9.99,$19.99,Action & Adventure,711719761525
5670,Playstation 2,Ratchet and Clank Up Your Arsenal,$0.90,$4.49,$1.00,$5.19,$6.99,Action & Adventure,711719735250
21806,Playstation 2,Rave Master International,"","","","","",Action & Adventure,083717201052
5672,Playstation 2,Raw Danger,$1.14,$5.69,$2.60,$12.99,$1.99,Action & Adventure,093992092504
5673,Playstation 2,Rayman 2 Revolution,$1.16,$5.79,$2.00,$9.99,$4.99,Action & Adventure,008888320050
5674,Playstation 2,Rayman 3 Hoodlum Havoc,$1.16,$5.79,$1.90,$9.39,$2.99,Action & Adventure,008888320289
5675,Playstation 2,Rayman Arena,$0.80,$3.99,$1.00,$4.99,$3.99,Action & Adventure,008888320067
14572,Playstation 2,Rayman Raving Rabbids,$0.84,$4.19,$1.50,$7.29,$9.99,Party,008888323198
5677,Playstation 2,Ready 2 Rumble Round 2,$0.78,$3.89,$1.00,$5.09,$4.99,Sports,031719268283
5678,Playstation 2,Real Pool,"",$3.09,$1.20,$5.79,$3.99,Sports,020295160036
14871,Playstation 2,Real World Golf,$1.06,$5.29,$1.10,$5.29,"",Sports,853333001073
5679,Playstation 2,Rebel Raiders Operation Nighthawk,$1.06,$5.29,$1.10,$5.29,"",Other,780332087923
5680,Playstation 2,Red Card Soccer 2003,$1.16,$5.79,$3.20,$15.99,$1.99,Soccer,031719268689
5681,Playstation 2,Red Dead Revolver,$0.84,$4.19,$1.70,$8.39,$9.99,Action & Adventure,710425273797
34981,Playstation 2,Red DualShock Controller,$3.60,$17.99,$4.00,$19.99,"",Controllers,none
5682,Playstation 2,Red Faction,"",$3.19,$1.00,$5.19,$1.99,Action & Adventure,752919460030
5683,Playstation 2,Red Faction II,$0.84,$4.19,$1.20,$5.79,$6.99,Action & Adventure,752919460146
11085,Playstation 2,Red Ninja End of Honor,$2.00,$9.99,$6.30,$20.99,$3.99,Action & Adventure,020262721666
5684,Playstation 2,Reel Fishing III,$0.86,$4.29,$1.00,$5.19,$5.99,Sports,719593080046
5685,Playstation 2,Reign of Fire,$0.88,$4.39,$1.00,$4.99,"",Action & Adventure,682384620120
11696,Playstation 2,Reservoir Dogs,$0.84,$4.19,$1.30,$6.49,$2.99,Action & Adventure,788687500555
5686,Playstation 2,Resident Evil 4,$0.84,$4.19,$1.70,$8.39,$8.99,Action & Adventure,013388260560
14046,Playstation 2,Resident Evil 4 Premium Edition,$6.30,$20.99,$9.00,$29.99,"",Action & Adventure,013388990481
5687,Playstation 2,Resident Evil Code Veronica X,$1.00,$4.99,$1.30,$6.29,$4.99,Action & Adventure,013388260034
5688,Playstation 2,Resident Evil Dead Aim,$2.00,$9.99,$3.20,$15.99,$12.99,Other,013388260218
5689,Playstation 2,Resident Evil Dead Aim w/ Gun,$2.60,$12.99,$2.80,$13.99,"",Other,none
7433,Playstation 2,Resident Evil Essentials,$6.30,$20.99,$7.80,$25.99,"",Action & Adventure,013388260683
5690,Playstation 2,Resident Evil Outbreak,$1.04,$5.19,$1.50,$7.39,$9.99,Action & Adventure,013388260270
5691,Playstation 2,Resident Evil Outbreak File 2,$2.40,$11.99,$3.40,$16.99,$14.99,Action & Adventure,013388260485
5692,Playstation 2,Return to Castle Wolfenstein,$1.04,$5.19,$1.90,$9.39,$3.99,FPS,047875804456
5693,Playstation 2,Rez,$2.80,$13.99,$3.60,$17.99,$4.99,Action & Adventure,010086630008
14165,Playstation 2,Ribbit King,$2.00,$9.99,$2.00,$9.99,$2.99,Sports,045557180218
5694,Playstation 2,Ridge Racer V,"",$3.09,$1.00,$5.19,"",Racing,722674021043
14324,Playstation 2,Riding Spirits,"",$1.99,$1.00,$4.99,"",Racing,682384620069
14350,Playstation 2,Riding Star,"",$2.09,$1.00,$5.09,$2.99,Racing,853333001318
